Phrase,Count,PMI
"('and', 'can', 'lead')",26,5.5920068086527195
"('first', 'impression', 'is')",26,12.756521654108393
"('for', 'individuals', 'to')",26,6.734885228601684
"('the', 'opinions', 'of')",26,6.960743520514079
"('also', 'have', 'a')",26,6.136937131425562
"('four', 'day', 'work')",26,14.697283195573508
"('attending', 'classes', 'from')",26,14.098950687057538
"('failure', 'without', 'loss')",26,18.04755716955512
"('be', 'the', 'best')",26,6.808712967492653
"('extracurricular', 'activities', 'can')",26,11.92525257909248
"('first', 'impression', 'can')",26,12.587554740877042
"('an', 'important', 'role')",26,12.512484088588486
"('constantly', 'trying', 'to')",26,13.896835036469135
"('would', 'be', 'a')",26,6.758220154702229
"('today', 's', 'world')",26,14.839476271835558
"('to', 'work', 'on')",26,5.996937489825058
"('three', 'years', 'instead')",26,18.594618195133783
"('positive', 'outlook', 'on')",26,13.039511465790227
"('high', 'school', 'experience')",26,12.388644599298733
"('also', 'known', 'as')",26,11.989828328186647
"('their', 'goals', 'and')",26,6.613358280596174
"('in', 'the', 'early')",26,6.251918124387231
"('to', 'a', 'lack')",26,6.259053842488285
"('school', 'can', 'be')",25,6.025959264958367
"('all', 'over', 'the')",25,9.638715991
"('to', 'keep', 'going')",25,12.414300348672178
"('and', 'make', 'the')",25,3.303340849851118
"('the', '(', ')')",25,13.104027791415302
"('that', 'may', 'be')",25,6.823970725935197
"('beyond', 'what', 'you')",25,15.32807248878413
"('role', 'in', 'the')",25,6.864396125685268
"('achieve', 'their', 'goals')",25,12.535211388768872
"('important', 'role', 'in')",25,10.586954330725433
"('in', 'school', 'and')",25,3.643786158408844
"('positive', 'attitude', 'and')",25,8.338501016257936
"('in', 'touch', 'with')",25,11.622103361606985
"('without', 'loss', 'of')",25,13.675914674872129
"('for', 'both', 'students')",25,8.387025662291734
"('there', 'is', 'an')",25,7.895992967151734
"('longer', 'school', 'days')",25,16.06639639402132
"('when', 'we', 'are')",25,8.733390979167723
"('to', 'several', 'factors')",25,11.438302573386583
"('reduce', 'the', 'amount')",25,12.342385596711999
"('do', 'not', 'have')",25,10.485965799041324
"('graduating', 'from', 'high')",25,14.338846342594028
"('the', 'example', 'of')",25,4.800169260890179
"('on', 'how', 'to')",25,6.469619807718608
"('the', 'story', 'of')",25,7.776152379771645
"('and', 'younger', 'students')",25,8.881062563608225
"('it', 'can', 'have')",25,5.172873486122377
"('should', 'be', 'taken')",25,13.361553598908195
"('that', 'is', 'constantly')",25,10.421126949819737
"('to', 'make', 'our')",25,6.356837518810927
"('is', 'a', 'key')",25,7.7880079378803515
"('technology', 'has', 'also')",25,11.404510077638285
"('a', 'first', 'impression')",25,11.764792303146326
"('can', 'be', 'both')",25,7.536528285784229
"('the', 'learning', 'process')",25,9.298414914
"('potential', 'to', 'be')",25,5.864922387012314
"('must', 'be', 'taken')",25,14.691519012860976
"('can', 'often', 'lead')",25,10.16456692276688
"('sense', 'of', 'community')",25,11.819075450977778
"('the', 'rest', 'of')",25,7.621429784973003
"('may', 'need', 'to')",25,8.492306211418331
"('taken', 'into', 'consideration')",25,19.23948698
"('at', 'the', 'time')",25,7.160656978669657
"('it', 'is', 'an')",25,5.535676043060057
"('instead', 'of', 'four')",25,12.733713616150219
"('and', 'a', 'sense')",25,5.674557388417185
"('lead', 'to', 'feelings')",25,11.249710644783434
"('the', 'best', 'option')",25,11.756222193760166
"('to', 'better', 'understand')",25,10.054634186980543
"('to', 'work', 'together')",25,10.023489950585613
"('for', 'their', 'future')",25,9.205914901798842
"('does', 'not', 'have')",25,11.775951001425934
"('for', 'a', 'variety')",25,8.100576218
"('lead', 'to', 'improved')",25,10.901787341363125
"('while', 'it', 'may')",25,9.063494110095334
"('we', 'are', 'able')",25,10.650859933878174
"('that', 'students', 'who')",25,7.805055489
"('provide', 'them', 'with')",25,10.162359171527832
"('of', 'such', 'a')",25,4.644129681484628
"('new', 'ideas', 'and')",25,10.616354337704735
"('whether', 'it', 'is')",25,9.047591122854392
"('day', 'to', 'day')",25,9.044276067197991
"('in', 'life', 'is')",25,5.9000813036034785
"('while', 'there', 'is')",25,9.340344763
"('allow', 'us', 'to')",24,9.892402096045444
"('have', 'more', 'time')",24,8.465742406
"('provides', 'an', 'opportunity')",24,13.702325857478275
"('here', 'are', 'some')",24,14.091551821162959
"('are', 'some', 'potential')",24,11.06660546403273
"('taking', 'classes', 'online')",24,14.23819448785638
"('remain', 'true', 'to')",24,12.020375466071531
"('in', 'life', 'and')",24,4.3097462484185485
"('good', 'attitude', 'can')",24,11.44993324150293
"('with', 'a', 'sense')",24,7.910284448255247
"('our', 'ability', 'to')",24,8.444785218
"('and', 'make', 'a')",24,3.9197793845681375
"('to', 'take', 'into')",24,8.501821131
"('true', 'to', 'yourself')",24,11.344213150967523
"('the', 'world', 'in')",24,5.298133056580781
"('to', 'move', 'forward')",24,14.165723995532073
"('provide', 'us', 'with')",24,10.240622454447156
"('small', 'acts', 'of')",24,15.168878572562267
"('time', 'to', 'explore')",24,8.705800171
"('an', 'impact', 'on')",24,10.130813552673345
"('the', 'long', 'term')",24,12.130881491518288
"('important', 'to', 'weigh')",24,11.181757466734911
"('a', 'long', 'way')",24,10.25665655069892
"('less', 'likely', 'to')",24,12.078535478853379
"('of', 'the', 'potential')",24,4.4090055327277895
"('create', 'a', 'more')",24,8.406472949184895
"('it', 'allows', 'for')",24,8.486494949598175
"('the', 'greatest', 'accomplishment')",24,15.194793255338482
"('and', 'cons', 'to')",24,6.313269576929407
"('allowed', 'me', 'to')",24,12.029636498436851
"('to', 'find', 'a')",24,5.546566496582656
"('can', 'ensure', 'that')",24,8.478668566397069
"('is', 'necessary', 'to')",24,6.936278182643839
"('to', 'look', 'at')",24,10.582548859870023
"('mental', 'health', 'and')",24,11.71422300912915
"('to', 'reduce', 'the')",24,5.815343071920026
"('effective', 'way', 'to')",24,10.742600525972136
"('the', 'success', 'of')",24,3.8222122004907604
"('it', 'has', 'also')",24,8.215198420888065
"('making', 'it', 'difficult')",24,10.931064439249887
"(',', 'making', 'it')",24,7.978621691826959
"('there', 'are', 'numerous')",24,13.10855005365703
"('guidance', 'from', 'experts')",24,16.669718890789888
"('from', 'each', 'other')",24,11.816602240370813
"('for', 'these', 'reasons')",24,12.002652034418215
"('on', 'a', 'student')",24,7.190830042238723
"('to', 'a', 'decrease')",24,8.227640889856822
"('your', 'own', 'decisions')",24,13.095051672941697
"('something', 'beyond', 'what')",24,17.211597942341083
"('traditional', 'four', 'year')",24,17.589536146815828
"('option', 'for', 'students')",24,10.598221136605908
"('can', 'give', 'students')",24,9.003617332779093
"('doing', 'so', 'can')",24,12.992247140229846
"('due', 'to', 'their')",24,7.543454577258913
"('learning', 'from', 'home')",24,12.583686928408685
"('for', 'us', 'to')",24,5.072066808882568
"('we', 'can', 'use')",24,9.054763794062822
"('an', 'extended', 'school')",24,12.748459447743588
"('the', 'possibility', 'of')",24,9.23572578
"('are', 'unable', 'to')",24,10.496526005356976
"('s', 'ability', 'to')",24,8.85001418
"('is', 'constantly', 'trying')",24,15.40274064175436
"('many', 'aspects', 'of')",24,11.986407585606873
"('enables', 'us', 'to')",24,12.40277528034592
"('a', 'form', 'of')",24,7.275021318107484
"('and', 'how', 'to')",24,4.064124427987274
"('help', 'them', 'to')",24,6.931994879853292
"('to', 'face', 'interaction')",24,12.730076216577942
"('the', 'foundation', 'for')",24,9.517838058262207
"('students', 'more', 'time')",24,8.247250041
"('away', 'from', 'the')",24,9.154561833721765
"('opportunities', 'for', 'students')",24,8.857403217
"('essential', 'for', 'success')",24,10.47886936350546
"('and', 'their', 'families')",24,9.229329652374872
"('may', 'have', 'been')",24,10.751252224579474
"('on', 'our', 'own')",24,9.064192422488006
"('one', 's', 'life')",24,10.477387643247177
"('making', 'it', 'easier')",23,12.620783583061804
"('have', 'both', 'positive')",23,10.737378031891211
"('of', 'technology', 'has')",23,8.487692017
"('in', 'everyday', 'life')",23,12.196408691249953
"('high', 'school', 'program')",23,14.278570207898898
"('learning', 'how', 'to')",23,8.068143821456836
"('to', 'get', 'the')",23,4.944939752316792
"('for', 'a', 'successful')",23,7.111305634808936
"('students', 'may', 'have')",23,8.026995144582393
"('those', 'with', 'a')",23,7.058522052446804
"(',', 'resulting', 'in')",23,10.716979310368366
"('for', 'example', ',')",23,8.055607069425172
"('comes', 'to', 'achieving')",23,11.058485094157746
"('a', 'lasting', 'impact')",23,12.881295147142652
"('the', 'right', 'attitude')",23,10.255971804592996
"('not', 'have', 'been')",23,10.302477738836416
"('to', 'help', 'them')",23,6.870594335189146
"('can', 'contribute', 'to')",23,8.303256949925334
"('for', 'achieving', 'success')",23,11.063063100436779
"('various', 'factors', ',')",23,13.381185408757311
"('they', 'may', 'be')",23,8.271939062
"('with', 'the', 'help')",23,5.344400834161561
"('the', 'individual', 's')",23,7.946143325109354
"('knowledge', 'of', 'the')",23,5.041703932617992
"('take', 'ownership', 'of')",23,13.198989973801606
"('mindful', 'of', 'the')",23,8.135851087173542
"('even', 'if', 'it')",23,10.948311017787923
"('be', 'incredibly', 'beneficial')",23,13.81305009798701
"('example', 'of', 'a')",23,5.355207250943053
"('their', 'academic', 'performance')",23,13.813059639164344
"('of', 'our', 'own')",23,7.230300519271459
"('from', 'experts', 'and')",23,10.219951100740921
"('there', 'have', 'been')",23,11.132236099980702
"(',', 'and', 'it')",23,3.1474080257605053
"('students', 'and', 'their')",23,4.087284462082913
"('use', 'in', 'the')",23,5.124549462
"('is', 'known', 'as')",23,9.973757772774121
"('technology', 'can', 'also')",23,8.916181173725093
"('insight', 'into', 'the')",23,11.66321365720303
"('decisions', 'can', 'be')",23,7.8111529091490794
"('back', 'to', 'the')",23,6.127269774649889
"('tend', 'to', 'have')",23,9.881624846311283
"('are', 'essential', 'for')",23,9.026415293316887
"('enabled', 'us', 'to')",23,11.46385874220677
"('it', 'is', 'more')",23,5.576024832667173
"('well', 'as', 'a')",23,7.416117392960665
"('outside', 'of', 'school')",23,9.880385565596093
"('can', 'have', 'an')",23,6.186889968788378
"('in', 'the', ',')",23,2.333735832412607
"('stay', 'connected', 'with')",23,14.939481257326555
"('faced', 'with', 'a')",23,9.404581809807063
"('technology', 'has', 'revolutionized')",23,16.95475408
"('consists', 'of', 'going')",23,16.173070794624472
"('of', 'the', 'situation')",23,6.3016295592632545
"('don', 't', 'have')",23,16.48222397807334
"('to', 'build', 'a')",23,6.0776464219236885
"('understand', 'the', 'importance')",23,11.564154562246195
"('the', 'knowledge', 'and')",23,4.467593600492634
"('the', 'younger', 'students')",23,8.681731649655575
"('for', 'the', 'first')",23,6.304949760412427
"('that', 'you', 'can')",23,6.117296874504312
"('failure', 'is', 'a')",23,6.372585668618996
"('the', 'traditional', 'four')",23,11.519699778686235
"('over', 'the', 'world')",23,9.891539001
"('the', 'school', 'board')",23,11.845216111184925
"('of', 'success', 'and')",23,3.839848336
"('make', 'it', 'easier')",23,11.757374297517835
"('has', 'become', 'increasingly')",23,15.457038460729454
"('would', 'not', 'be')",23,9.212580545188516
"('classes', 'can', 'be')",23,7.476661352797805
"('may', 'be', 'difficult')",23,9.999821550904919
"('did', 'n', 't')",23,19.382314741576515
"(',', 'your', 'body')",23,12.16461292570014
"('if', 'they', 'are')",23,9.948946527
"('potential', 'benefits', 'and')",23,8.887704987438802
"('benefits', 'for', 'students')",23,8.585863214878287
"('important', 'to', 'keep')",23,9.097989109
"('for', 'students', 'in')",23,4.513029183658361
"('distance', 'learning', 'is')",23,11.285893908155405
"('a', 'successful', 'life')",23,9.265579995956422
"('our', 'lives', 'in')",23,8.786162997126091
"('an', 'individual', 'to')",22,7.232763653964923
"('should', 'be', 'considered')",22,13.194940303887229
"('group', 'can', 'be')",22,8.286444288540338
"('them', 'the', 'opportunity')",22,8.278048939
"('an', 'important', 'factor')",22,13.34518568
"('a', 'person', 'can')",22,6.226838553070728
"('path', 'to', 'success')",22,9.520570386330192
"('learn', 'from', 'our')",22,10.504920158470895
"('and', 'focus', 'on')",22,7.509398204212765
"('such', 'as', 'a')",22,6.187399085727364
"('are', 'designed', 'to')",22,9.595426689883162
"('that', 'we', 'are')",22,6.951247536
"('in', 'a', 'more')",22,3.8421131595387905
"('to', 'suggest', 'that')",22,9.508404352060637
"('is', 'important', 'that')",22,6.217563134854238
"('provide', 'a', 'sense')",22,10.050178519430176
"('impact', 'on', 'their')",22,9.486643981568612
"('in', 'their', 'lives')",22,7.9702783749291655
"('use', 'their', 'phones')",22,12.656466619344439
"('to', 'their', 'own')",22,5.750364108375372
"('serves', 'as', 'a')",22,10.76847815196129
"('and', 'negative', 'effects')",22,11.747382662455365
"('taken', 'into', 'account')",22,19.354622693805183
"('of', 'working', 'in')",22,5.657120990033349
"('own', 'pace', 'and')",22,11.720833889759781
"('make', 'the', 'right')",22,9.263924481585256
"('to', 'personal', 'growth')",22,10.729249915539611
"('is', 'an', 'invaluable')",22,10.719696276897707
"('other', 'hand', 'some')",22,12.879284857560734
"('in', 'our', 'own')",22,7.554399469772058
"('age', 'can', 'be')",22,9.055345171852991
"('attitude', 'can', 'have')",22,8.125794603272674
"('can', 'offer', 'a')",22,7.21729057
"('lead', 'to', 'the')",22,3.819546119440183
"('available', 'to', 'them')",22,9.361781036742066
"('that', 'students', 'are')",22,5.9805631028708675
"('strengths', 'and', 'weaknesses')",22,17.120390138768673
"('the', 'implications', 'of')",22,7.675792073422691
"('potential', 'benefits', 'of')",22,9.397684982144447
"('in', 'the', 'pursuit')",22,8.800986956
"('our', 'lives', 'it')",22,9.456668172819349
"('the', 'other', 'person')",22,8.176127596
"('students', 'with', 'more')",22,6.997056585900538
"('to', 'make', 'more')",22,6.099940375241999
"('time', 'spent', 'in')",22,11.920795334657928
"('a', 'head', 'start')",22,15.499596349439454
"('build', 'relationships', 'with')",22,13.40111757969822
"('a', 'person', 'is')",22,6.395805466302079
"('be', 'used', 'in')",22,7.898587785464443
"('take', 'for', 'example')",22,10.21786049358429
"('more', 'and', 'more')",22,5.275406868824646
"('the', 'job', 'market')",22,13.862953675253252
"('however', ',', 'there')",22,10.200187068204443
"('that', 'are', 'not')",22,6.789138957925445
"('attitude', 'can', 'lead')",22,10.185319530595287
"('have', 'the', 'same')",22,7.883142249824878
"('in', 'my', 'own')",22,8.626418731508217
"('a', 'great', 'deal')",22,14.750088840571546
"('each', 'other', 's')",22,12.129015895059844
"('on', 'the', 'individual')",22,6.758984271439203
"('face', 'of', 'adversity')",22,14.704696237999919
"('have', 'a', 'lasting')",22,9.918769008279874
"('i', 'have', 'been')",22,10.124932462269491
"('to', 'fit', 'in')",22,7.876793812363665
"('out', 'of', 'their')",22,7.3233148186086865
"('part', 'of', 'our')",22,8.480092814036723
"('to', 'success', 'and')",22,3.111666209942676
"('to', 'explore', 'different')",22,9.945818606
"('potential', 'drawbacks', 'to')",22,10.091933677997616
"('also', 'be', 'beneficial')",22,9.970232724284443
"('will', 'be', 'able')",22,11.213317046141327
"('is', 'due', 'to')",22,6.636717901
"('in', 'addition', 'the')",22,6.691069263431174
"('negative', 'effect', 'on')",22,14.290012070470173
"('used', 'as', 'a')",22,7.852309743
"('and', 'determination', 'to')",22,6.679350719231998
"('and', 'learning', 'from')",22,6.388654931
"('yourself', 'in', 'a')",22,7.1448050355632375
"('risks', 'associated', 'with')",22,15.300315406938381
"('a', 'more', 'positive')",22,6.9079800400769855
"('has', 'revolutionized', 'the')",22,11.984193957837867
"('the', 'student', 'to')",22,3.9534237891327066
"('relationships', 'with', 'others')",22,12.392100706340788
"('to', 'rest', 'and')",22,6.851990105371343
"('is', 'more', 'important')",22,7.458440886894053
"('the', 'rise', 'of')",22,8.765059411519779
"('grow', 'and', 'develop')",22,11.771053476717192
"('on', 'various', 'factors')",21,13.50178913406495
"('in', 'conclusion', 'having')",21,10.434193419939895
"('all', 'of', 'which')",21,8.704721204396556
"('this', 'will', 'help')",21,10.725824390695657
"('this', 'is', 'a')",21,4.406933293533747
"('give', 'students', 'more')",21,10.44042667480388
"('quality', 'of', 'life')",21,10.699654946551476
"('the', 'role', 'of')",21,6.224628070768993
"('to', 'find', 'the')",21,4.678589194869673
"('in', 'a', 'traditional')",21,6.898243064143877
"('tend', 'to', 'be')",21,9.094968380892198
"('with', 'other', 'people')",21,9.230212709
"('students', 'to', 'access')",21,7.086476799926089
"('associated', 'with', 'the')",21,8.563653547967448
"('is', 'based', 'on')",21,9.984451781078647
"('of', 'all', 'ages')",21,13.40161476333913
"('to', 'manage', 'their')",21,9.211981794619199
"('out', 'on', 'the')",21,6.6370081405461505
"('the', 'length', 'of')",21,8.826269312636782
"('to', 'one', 's')",21,6.264474486
"('one', 'example', 'of')",21,8.288017782075244
"('for', 'the', 'school')",21,4.1269233531835425
"('time', 'it', 'is')",21,5.8721347486892554
"('high', 'school', 'i')",21,10.449518132069933
"('great', 'deal', 'of')",21,14.660789433302707
"('to', 'worry', 'about')",21,13.591827593070782
"('comfort', 'zone', 'and')",21,15.05208116434008
"('would', 'not', 'have')",21,9.736747944051103
"('stay', 'on', 'top')",21,15.003808519463291
"('serve', 'as', 'a')",21,10.526277249544663
"('it', 'has', 'been')",21,9.733733559870245
"('the', 'beauty', 'of')",21,8.345643471730362
"('make', 'informed', 'decisions')",21,15.323613861518353
"('stay', 'on', 'track')",21,14.970641655528091
"('relationships', 'with', 'their')",21,9.431037669909323
"('the', 'potential', 'drawbacks')",21,10.035724258477948
"('it', 'helps', 'to')",21,6.787065264
"('be', 'hard', 'to')",21,6.858394344014819
"('people', 'can', 'be')",21,6.293008967124386
"('students', 'to', 'participate')",21,8.764548705038727
"('to', 'save', 'money')",21,13.952468637914393
"('time', 'and', 'effort')",21,9.343853723451232
"('of', 'the', 'time')",21,3.138791901289693
"('on', 'the', 'task')",21,8.324585707750195
"('create', 'an', 'environment')",21,12.894517769806164
"('to', 'get', 'to')",21,4.802790442699674
"('having', 'access', 'to')",21,9.050797327586672
"('effect', 'on', 'the')",21,8.290315805665443
"('their', 'own', 'time')",21,9.192474691258163
"('that', 'may', 'have')",21,7.227843891
"('same', 'level', 'of')",21,12.428112409704742
"('during', 'this', 'time')",21,10.981206776344624
"('to', 'stay', 'active')",21,11.717405721639587
"('staying', 'true', 'to')",21,12.006268519876155
"('as', 'they', 'are')",21,7.364557942750075
"('as', 'a', 'whole')",21,10.874200552964972
"('a', 'negative', 'effect')",21,12.472591727469531
"('changed', 'the', 'way')",21,11.938017839976371
"(',', 'also', 'known')",21,11.47465515741067
"('impact', 'on', 'people')",21,10.83094393848604
"('to', 'improve', 'their')",21,7.957798306367671
"('for', 'personal', 'growth')",21,12.528129438306138
"('have', 'a', 'profound')",21,11.037009854433258
"('students', 'may', 'find')",21,10.881432809914788
"('negative', 'attitude', 'can')",21,11.274775590289373
"('more', 'about', 'the')",21,7.231560755502443
"('i', 'need', 'to')",21,7.739978564196242
"('this', 'could', 'lead')",21,11.340524887109847
"('at', 'an', 'early')",21,12.236215381265879
"('their', 'own', 'home')",21,11.842692484036167
"('making', 'your', 'own')",21,12.561258994357715
"('use', 'of', 'cell')",21,11.496038620628411
"('in', 'the', 'modern')",21,7.652078668487022
"('school', 'day', 'would')",21,11.906358801016566
"('variety', 'of', 'reasons')",21,12.641310960320673
"('a', 'role', 'in')",21,7.288189582459893
"('the', 'decision', 'of')",21,5.107875824506998
"('students', 'to', 'develop')",21,7.382573226481426
"('of', 'the', 'best')",21,5.092662730560491
"('be', 'allowed', 'to')",20,8.439616552279645
"('students', 'would', 'have')",20,8.857782761
"('the', 'convenience', 'of')",20,7.755879984745384
"('a', 'negative', 'impact')",20,11.139732538866351
"('is', 'able', 'to')",20,5.861784456419706
"('to', 'provide', 'a')",20,4.220445388452617
"('it', 'also', 'helps')",20,10.177251552139744
"('pursue', 'a', 'career')",20,11.051650086746903
"('but', 'they', 'can')",20,8.191439693
"('outside', 'the', 'box')",20,14.995605331529315
"('to', 'learn', 'in')",20,5.143727482738825
"('make', 'you', 'something')",20,12.299052258343096
"('go', 'a', 'long')",20,12.309588681513773
"('and', 'it', 's')",20,4.320651139427184
"('a', 'long', 'time')",20,8.795759357651711
"('can', 'make', 'the')",20,4.343887207863759
"('of', 'accomplishment', 'and')",20,7.318666914343169
"('it', 'more', 'difficult')",20,8.890145784880971
"('people', 'in', 'the')",20,3.761409852
"('in', 'the', 'arts')",20,8.663483431759275
"('of', 'life', 'it')",20,5.355457687823083
"('those', 'around', 'you')",20,13.138660605262942
"('should', 'be', 'allowed')",20,13.248802305853118
"('due', 'to', 'its')",20,10.197017750943246
"('the', 'best', 'possible')",20,10.513583008677443
"('a', 'key', 'factor')",20,13.513467654691468
"('make', 'our', 'own')",20,10.36096016183479
"('example', 'if', 'you')",20,12.386207713060685
"('in', 'the', 'right')",20,6.182356742022655
"('look', 'forward', 'to')",20,13.399578842965411
"('have', 'their', 'own')",20,8.340252247035266
"('school', 'day', 'is')",20,8.720081724379213
"('missing', 'out', 'on')",20,16.09121813985605
"('the', 'same', 'level')",20,11.704576069453054
"('has', 'made', 'it')",20,10.410651770366513
"('a', 'group', 'is')",20,6.932164947862226
"('in', 'front', 'of')",20,10.416166117670478
"('taking', 'a', 'break')",20,11.004020498347053
"('that', 'can', 'make')",20,6.173975008926057
"('to', 'success', 'is')",20,4.505604052324095
"('to', 'do', 'this')",20,7.263873802273103
"('significant', 'amount', 'of')",20,12.349369951914394
"('i', 'plan', 'to')",20,9.024747860758836
"('be', 'traced', 'back')",20,18.287749717313506
"('that', 'students', 'may')",20,6.9389621984040915
"('from', 'around', 'the')",20,7.631291655406855
"('and', 'strive', 'for')",20,7.955328709409621
"('never', 'give', 'up')",20,16.16109407405786
"('individuals', 'who', 'have')",20,11.466785838553037
"('vary', 'depending', 'on')",20,17.694023386180916
"('having', 'a', 'curfew')",20,11.199039449721738
"('that', 'can', 'lead')",20,6.964546306
"('to', 'make', 'it')",20,4.667483111783518
"('the', 'formation', 'of')",20,9.658582783390464
"('that', 'contribute', 'to')",20,8.490199756683047
"('made', 'it', 'easier')",20,13.478458515261895
"('us', 'with', 'a')",20,6.013837889998605
"('each', 'other', 'and')",20,8.521881964381713
"('an', 'increasingly', 'popular')",20,16.908477637807515
"('is', 'indeed', 'a')",20,8.624983438344053
"('is', 'necessary', 'for')",20,8.539237495
"('way', 'to', 'make')",20,7.587654088005813
"('to', 'achieve', 'their')",20,7.35518794
"('help', 'to', 'reduce')",20,9.404482651316037
"('more', 'informed', 'decisions')",20,14.338749570635802
"('that', 'i', 'was')",20,8.111371798
"('for', 'their', 'own')",20,7.478854303
"('us', 'to', 'take')",20,7.354117334668224
"('to', 'achieve', 'our')",20,8.106942224604303
"('hours', 'to', 'the')",20,5.121488169566462
"('up', 'with', 'a')",20,6.696873419309242
"('if', 'you', 'are')",20,10.076090816190415
"('to', 'make', 'you')",20,6.618599818891823
"('up', 'with', 'the')",20,6.021541195538653
"('advantages', 'such', 'as')",20,11.248533247037987
"('also', 'benefit', 'from')",20,11.589545230088959
"('may', 'not', 'always')",20,12.180784266616932
"('to', 'take', 'part')",20,8.935273249959643
"('the', 'size', 'of')",20,8.012219738005172
"('the', 'advice', 'of')",20,5.619902315226405
"('manage', 'their', 'time')",20,12.650817245469124
"('the', 'extended', 'school')",20,9.575102512
"('and', 'having', 'a')",20,4.133619512
"('to', 'an', 'increase')",20,8.589211692428663
"('should', 'strive', 'to')",20,10.808579287784223
"('could', 'be', 'beneficial')",20,10.826448411159184
"('to', 'relax', 'and')",20,7.815769917458589
"('can', 'be', 'invaluable')",20,9.563978264069249
"('an', 'effort', 'to')",20,8.595525466360861
"('great', 'opportunity', 'to')",20,9.836593664
"('a', 'process', 'called')",20,12.619578705991927
"(',', 'it', 'was')",20,7.037930485196696
"('them', 'in', 'the')",20,3.8690675654091677
"('different', 'types', 'of')",20,12.570280627343259
"('and', 'drawbacks', 'of')",20,6.121630067283618
"('and', 'engage', 'in')",20,7.4399573419737735
"('may', 'find', 'it')",20,10.08906077413058
"('activities', 'that', 'can')",20,6.713133820034088
"('you', 'something', 'else')",20,15.936989223929299
"('the', 'context', 'of')",20,8.116055548989706
"('and', 'video', 'conferencing')",20,15.522694568271053
"('the', 'availability', 'of')",20,8.824592734829395
"('have', 'an', 'impact')",19,10.084627080554036
"('traced', 'back', 'to')",19,16.141769405600737
"('an', 'array', 'of')",19,12.064270377394116
"('as', 'a', 'learning')",19,6.043564807071462
"('is', 'determined', 'by')",19,11.901612064640947
"('ability', 'to', 'make')",19,8.949752621
"('it', 'is', 'to')",19,2.218520060612761
"('when', 'working', 'alone')",19,13.741113864246117
"('something', 'else', 'is')",19,13.746338168349936
"('be', 'used', 'for')",19,8.500796322276322
"('look', 'at', 'the')",19,10.25641864893133
"('participate', 'in', 'sports')",19,14.093020561988965
"('the', 'needs', 'of')",19,6.353256655840234
"('do', 'something', 'beyond')",19,16.80169523197468
"('a', 'profound', 'impact')",19,13.791015746541145
"('in', 'conclusion', 'there')",19,9.963817199143008
"('a', 'physical', 'classroom')",19,11.071873590529496
"('new', 'skills', 'and')",19,8.661784438808397
"('the', 'four', 'day')",19,9.958014277514046
"('variety', 'of', 'activities')",19,10.351972715074396
"('in', 'a', 'positive')",19,4.666886682061765
"('improved', 'academic', 'performance')",19,18.043558006580025
"('depends', 'on', 'the')",19,10.326046664878476
"('can', 'have', 'many')",19,7.5308461234954365
"('setting', 'our', 'aim')",19,17.01097845062991
"('effect', 'on', 'our')",19,11.28936402186389
"('students', 'in', 'the')",19,2.3823057987587504
"('the', 'way', 'people')",19,7.342215760340018
"('they', 'are', 'more')",19,7.910292598776557
"('to', 'be', 'the')",19,0.8931051547830222
"('overall', 'well', 'being')",19,14.652176821528496
"('work', 'at', 'their')",19,9.944848854054435
"('making', 'a', 'good')",19,10.282211644816954
"('to', 'engage', 'with')",19,8.608296432802149
"('their', 'own', 'unique')",19,11.913899434528588
"('key', 'factor', 'in')",19,13.805511149757699
"('there', 'is', 'also')",19,8.039412601
"('it', 'is', 'necessary')",19,8.386159785098712
"('a', 'group', 'of')",19,5.900833332412454
"('the', 'capacity', 'to')",19,7.859129868583388
"('the', 'extra', 'time')",19,8.672546378
"('people', 'around', 'us')",19,12.297579195571117
"('it', 'was', 'a')",19,5.465472015196703
"('of', 'the', 'states')",19,6.768294155119079
"('classes', 'in', 'person')",19,9.795373237
"('make', 'decisions', 'that')",19,9.848460697
"('able', 'to', 'learn')",19,9.373626228771187
"('in', 'their', 'academic')",19,7.879628664609847
"('person', 's', 'character')",19,13.90440223753415
"('with', 'more', 'time')",19,7.785877961822898
"('in', 'ways', 'that')",19,7.795079786470005
"('time', 'for', 'students')",19,6.694338443166792
"('a', 'wide', 'variety')",19,14.252167402106089
"('great', 'opportunity', 'for')",19,11.628586801135107
"('of', 'technology', 'in')",19,5.443888070922888
"('wide', 'variety', 'of')",19,14.22998219069579
"('be', 'a', 'difficult')",19,6.705575014642214
"('its', 'own', 'set')",19,14.918553190711908
"('to', 'work', 'at')",19,7.542260236959152
"('in', 'the', 'way')",19,4.580494067088239
"('can', 'gain', 'a')",19,6.790480789024279
"('the', 'potential', 'risks')",19,10.088371196202331
"('one', 'of', 'my')",19,7.450926665002875
"('in', 'setting', 'our')",19,8.963854538515882
"('in', 'a', 'team')",19,7.319956628278547
"('who', 'do', 'not')",19,11.61165974972068
"('students', 'to', 'make')",19,5.315465238232548
"('can', 'be', 'very')",19,9.828300215763505
"('and', 'long', 'term')",19,11.87288318447565
"('gives', 'students', 'the')",19,8.390749242708715
"('something', 'new', 'and')",19,9.482482300283557
"('there', 'could', 'be')",19,9.483728718926542
"('us', 'with', 'the')",19,5.264505085
"('a', 'much', 'needed')",19,12.312968449736502
"('the', 'classroom', 'and')",19,4.964178217547399
